og	go	type	evidence
195455at2759	GO:0016837	F	IBA
195455at2759	GO:0045490	P	IBA
224758at2759	GO:0005815	C	IEA
224758at2759	GO:0007099	P	IEA
224758at2759	GO:0098535	P	IEA
224758at2759	GO:0098536	C	IEA
618077at2759	GO:0004557	F	IEA
618077at2759	GO:0005975	P	IEA
618077at2759	GO:0052692	F	IEA
1037375at2759	GO:0000118	C	IEA
1183210at2759	GO:0000902	P	IEA
1343847at2759	GO:0032592	C	IEA
1370304at2759	GO:0000275	C	IEA
1370304at2759	GO:0015986	P	IEA
1370304at2759	GO:0046933	F	IEA
1370304at2759	GO:0110165	C	IEA
1422450at2759	GO:0016874	F	IEA
1564782at2759	GO:0009631	P	IEA
1567239at2759	GO:0005737	C	IEA
1567239at2759	GO:0005856	C	IEA
159407at2759	GO:0000340	F	IEA
159407at2759	GO:0004518	F	IEA
159407at2759	GO:0004519	F	IEA
159407at2759	GO:0005845	C	IEA
159407at2759	GO:0006355	P	IEA
159407at2759	GO:0016787	F	IEA
159407at2759	GO:0016891	F	IEA
159407at2759	GO:0035197	F	IEA
159407at2759	GO:0045947	P	IEA
159407at2759	GO:0046872	F	IEA
159407at2759	GO:0070551	F	IEA
159407at2759	GO:0090305	P	IEA
194023at2759	GO:0000909	P	IMP
194023at2759	GO:0018940	P	IMP
194023at2759	GO:0043935	P	IMP
194023at2759	GO:1900570	P	IMP
194023at2759	GO:1900588	P	IMP
194023at2759	GO:1900591	P	IMP
194023at2759	GO:1900797	P	IMP
333458at2759	GO:0048307	F	IEA
621852at2759	GO:0009986	C	IDA
682656at2759	GO:0003746	F	IEA
682656at2759	GO:0006414	P	IEA
792708at2759	GO:0061055	P	IMP
918816at2759	GO:0002225	P	IEA
918816at2759	GO:0016573	P	IEA
918816at2759	GO:0045089	P	IEA
1159451at2759	GO:0005739	C	IEA
1174160at2759	GO:0016491	F	IEA
1235709at2759	GO:0006357	P	IBA
1348942at2759	GO:0009792	P	IEA
1348942at2759	GO:1903361	P	IEA
1394894at2759	GO:0007165	P	IEA
1394894at2759	GO:0016557	P	IEA
1394894at2759	GO:0050873	P	IDA
1485791at2759	GO:0005739	C	IEA
1485791at2759	GO:0005829	C	IEA
1485791at2759	GO:0005886	C	IEA
1495110at2759	GO:0051539	F	IBA
156081at2759	GO:0001650	C	IDA
156081at2759	GO:0005515	F	IPI
156081at2759	GO:0015629	C	IDA
156081at2759	GO:0042802	F	IPI
156081at2759	GO:0046949	P	TAS
344271at2759	GO:0000775	C	IEA
344271at2759	GO:0000776	C	IEA
344271at2759	GO:0005694	C	IEA
344271at2759	GO:0005737	C	IEA
344271at2759	GO:0005819	C	IEA
344271at2759	GO:0005856	C	IEA
344271at2759	GO:0005874	C	IEA
344271at2759	GO:0007049	P	IEA
344271at2759	GO:0007059	P	IEA
344271at2759	GO:0008608	P	IEA
344271at2759	GO:0042729	C	IEA
344271at2759	GO:0051301	P	IEA
344271at2759	GO:0072686	C	IEA
38224at2759	GO:0006177	P	IEA
38224at2759	GO:0044208	P	IEA
38224at2759	GO:0097065	P	IEA
38224at2759	GO:0097294	P	IEA
657777at2759	GO:0006801	P	IEA
657777at2759	GO:0046872	F	IEA
894595at2759	GO:0000740	P	IEA
894595at2759	GO:0005739	C	IEA
894595at2759	GO:0009553	P	IEA
894595at2759	GO:0009558	P	IEA
894595at2759	GO:0010197	P	IEA
894595at2759	GO:0010198	P	IEA
894595at2759	GO:0051085	P	IEA
1022953at2759	GO:0002253	P	IEA
1022953at2759	GO:0005737	C	IEA
1022953at2759	GO:0005764	C	IEA
1022953at2759	GO:0006911	P	IEA
1022953at2759	GO:0006955	P	IEA
1022953at2759	GO:0007298	P	IEA
1022953at2759	GO:0010592	P	IEA
1022953at2759	GO:0030042	P	IEA
1022953at2759	GO:0031416	C	IEA
1022953at2759	GO:0043005	C	IEA
1022953at2759	GO:0043524	P	IEA
1022953at2759	GO:0051015	F	IEA
1022953at2759	GO:0097374	P	IEA
1022953at2759	GO:1990761	C	IEA
1242894at2759	GO:0001530	F	IBA
1242894at2759	GO:0002281	P	IBA
1242894at2759	GO:0006953	P	IBA
1242894at2759	GO:0043032	P	IBA
1242894at2759	GO:0050829	P	IBA
1242894at2759	GO:0050830	P	IBA
1545413at2759	GO:0005654	C	IEA
1545413at2759	GO:0031966	C	IEA
1545413at2759	GO:0032981	P	IEA
1545413at2759	GO:0042775	P	IEA
1566576at2759	GO:0016471	C	IBA
237390at2759	GO:0008705	F	IBA
237390at2759	GO:0009086	P	IBA
237390at2759	GO:0009507	C	IEA
566769at2759	GO:0006996	P	IEA
566769at2759	GO:0015629	C	IEA
1225872at2759	GO:0004364	F	IDA
1225872at2759	GO:0005634	C	IDA
1225872at2759	GO:0005737	C	IDA
1225872at2759	GO:0005739	C	HDA
1225872at2759	GO:0005829	C	HDA
1225872at2759	GO:0009507	C	HDA
1225872at2759	GO:0009629	P	IEP
1225872at2759	GO:0019899	F	IPI
1225872at2759	GO:0040008	P	IEA
1225872at2759	GO:0043295	F	IDA
1225872at2759	GO:0048046	C	HDA
1225872at2759	GO:2000030	P	IMP
1263397at2759	GO:0001568	P	IMP
1263397at2759	GO:0001570	P	IMP
1263397at2759	GO:0001649	P	IMP
1263397at2759	GO:0001701	P	IMP
1263397at2759	GO:0001824	P	IDA
1263397at2759	GO:0001837	P	ISO
1263397at2759	GO:0001889	P	IMP
1263397at2759	GO:0001974	P	IMP
1263397at2759	GO:0003150	P	IMP
1263397at2759	GO:0003151	P	IMP
1263397at2759	GO:0003223	P	IMP
1263397at2759	GO:0003347	P	TAS
1263397at2759	GO:0005024	F	ISO
1263397at2759	GO:0005114	F	ISO
1263397at2759	GO:0005160	F	ISO
1263397at2759	GO:0005515	F	IPI
1263397at2759	GO:0005539	F	IDA
1263397at2759	GO:0005615	C	ISO
1263397at2759	GO:0005737	C	ISO
1263397at2759	GO:0005783	C	IDA
1263397at2759	GO:0005886	C	IEA
1263397at2759	GO:0005887	C	ISO
1263397at2759	GO:0006955	P	ISO
1263397at2759	GO:0007179	P	IGI
1263397at2759	GO:0007181	P	ISO
1263397at2759	GO:0008201	F	ISO
1263397at2759	GO:0008284	P	IMP
1263397at2759	GO:0009897	C	ISO
1263397at2759	GO:0009986	C	IDA
1263397at2759	GO:0010629	P	IDA
1263397at2759	GO:0010633	P	IMP
1263397at2759	GO:0010719	P	IMP
1263397at2759	GO:0015026	F	ISO
1263397at2759	GO:0016021	C	ISO
1263397at2759	GO:0016477	P	IBA
1263397at2759	GO:0017015	P	IBA
1263397at2759	GO:0017134	F	ISO
1263397at2759	GO:0030165	F	IPI
1263397at2759	GO:0030509	P	ISO
1263397at2759	GO:0030511	P	ISO
1263397at2759	GO:0030512	P	ISO
1263397at2759	GO:0030513	P	IMP
1263397at2759	GO:0031012	C	ISO
1263397at2759	GO:0032354	P	ISO
1263397at2759	GO:0032963	P	IGI
1263397at2759	GO:0034673	C	ISO
1263397at2759	GO:0034695	P	ISO
1263397at2759	GO:0034699	P	ISO
1263397at2759	GO:0035556	P	ISO
1263397at2759	GO:0043235	C	ISO
1263397at2759	GO:0043393	P	ISO
1263397at2759	GO:0046328	P	IMP
1263397at2759	GO:0046332	F	ISO
1263397at2759	GO:0048185	F	ISO
1263397at2759	GO:0050431	F	ISO
1263397at2759	GO:0050680	P	IMP
1263397at2759	GO:0051092	P	IMP
1263397at2759	GO:0051271	P	ISO
1263397at2759	GO:0055010	P	IMP
1263397at2759	GO:0060021	P	IMP
1263397at2759	GO:0060038	P	IMP
1263397at2759	GO:0060045	P	IMP
1263397at2759	GO:0060216	P	IMP
1263397at2759	GO:0060317	P	ISO
1263397at2759	GO:0060318	P	IMP
1263397at2759	GO:0060347	P	IMP
1263397at2759	GO:0060389	P	ISO
1263397at2759	GO:0060412	P	IMP
1263397at2759	GO:0060939	P	IMP
1263397at2759	GO:0060976	P	TAS
1263397at2759	GO:0060977	P	TAS
1263397at2759	GO:0060979	P	TAS
1263397at2759	GO:0061032	P	TAS
1263397at2759	GO:0061384	P	IMP
1263397at2759	GO:0062009	P	IMP
1263397at2759	GO:0065003	P	ISO
1263397at2759	GO:0070123	F	ISO
1263397at2759	GO:0070372	P	IMP
1263397at2759	GO:0097746	P	TAS
1263397at2759	GO:1902338	P	IMP
1482782at2759	GO:0016063	P	IEA
1482782at2759	GO:0042052	P	IEA
1635966at2759	GO:0007000	P	IEA
1635966at2759	GO:0008284	P	IEA
1635966at2759	GO:0030307	P	IEA
1635966at2759	GO:0035214	P	IEA
1635966at2759	GO:0043066	P	IEA
1635966at2759	GO:0045572	P	IEA
173270at2759	GO:0034472	P	IBA
203278at2759	GO:0005737	C	IEA
203278at2759	GO:0071528	P	IEA
204282at2759	GO:0016021	C	IEA
685597at2759	GO:0000166	F	IEA
685597at2759	GO:0004812	F	IEA
685597at2759	GO:0005524	F	IEA
685597at2759	GO:0006418	P	IEA
727365at2759	GO:0006612	P	IEA
1353361at2759	GO:0009793	P	IEA
1353361at2759	GO:0010043	P	IEA
1390068at2759	GO:0016126	P	IEA
1394894at2759	GO:0008168	F	IEA
1394894at2759	GO:0016740	F	IEA
1394894at2759	GO:0032259	P	IEA
1528613at2759	GO:0000124	C	IEA
1528613at2759	GO:0003713	F	IEA
1528613at2759	GO:0005654	C	IEA
1528613at2759	GO:0005829	C	IEA
1528613at2759	GO:0005925	C	IEA
1528613at2759	GO:0035521	P	IEA
1528613at2759	GO:0035522	P	IEA
1528613at2759	GO:0043966	P	IEA
1572760at2759	GO:0001920	P	IEA
1572760at2759	GO:0005886	C	IEA
1572760at2759	GO:0016020	C	IEA
1572760at2759	GO:0016021	C	IEA
1572760at2759	GO:0034451	C	IEA
1572760at2759	GO:0042101	C	IEA
1572760at2759	GO:0050850	P	IEA
1572760at2759	GO:0050862	P	IEA
1572760at2759	GO:0051051	P	IEA
1572760at2759	GO:0072686	C	IEA
1632322at2759	GO:0000124	C	IC
1632322at2759	GO:0000398	P	IDA
1632322at2759	GO:0003723	F	IDA
1632322at2759	GO:0005515	F	IPI
1632322at2759	GO:0005634	C	IDA
1632322at2759	GO:0005654	C	IDA
1632322at2759	GO:0005684	C	IPI
1632322at2759	GO:0005686	C	IC
1632322at2759	GO:0005689	C	IDA
1632322at2759	GO:0006282	P	IC
1632322at2759	GO:0035521	P	IDA
1632322at2759	GO:0035522	P	IDA
1632322at2759	GO:0043484	P	IC
1632322at2759	GO:0043966	P	IC
1632322at2759	GO:0045893	P	IC
1632322at2759	GO:0071005	C	IDA
1632322at2759	GO:1903241	P	IC
1632322at2759	GO:1990935	F	IDA
525938at2759	GO:0051537	F	IEA
944155at2759	GO:0005783	C	IEA
944155at2759	GO:0005789	C	IDA
944155at2759	GO:0005886	C	IDA
944155at2759	GO:0008289	F	IEA
944155at2759	GO:0015485	F	IDA
944155at2759	GO:0071397	P	IDA
944155at2759	GO:0120020	F	IDA
944155at2759	GO:0140268	C	IDA
1390068at2759	GO:0016301	F	IEA
1390068at2759	GO:0016310	P	IEA
1390068at2759	GO:0016829	F	IEA
1482782at2759	GO:0030176	C	IEA
1482782at2759	GO:0071816	P	IEA
173270at2759	GO:0032039	C	IBA
448107at2759	GO:0005764	C	IEA
448107at2759	GO:0016020	C	IEA
448107at2759	GO:0016192	P	IBA
448107at2759	GO:0043231	C	IBA
69768at2759	GO:0005700	C	IEA
69768at2759	GO:0007059	P	IEA
69768at2759	GO:0007062	P	IEA
69768at2759	GO:0030717	P	IEA
69768at2759	GO:0061781	P	IEA
754103at2759	GO:0005515	F	IPI
767446at2759	GO:0005654	C	IEA
767446at2759	GO:0005737	C	IEA
767446at2759	GO:0005829	C	IEA
767446at2759	GO:0005886	C	IEA
767446at2759	GO:0008285	P	IEA
1036483at2759	GO:0047412	F	IBA
1036483at2759	GO:0070291	P	IBA
1176939at2759	GO:0005515	F	IPI
1176939at2759	GO:0005829	C	IEA
1176939at2759	GO:0051056	P	TAS
1306120at2759	GO:0005737	C	IEA
1306120at2759	GO:0007283	P	IEA
1306120at2759	GO:0030317	P	IEA
1306120at2759	GO:0036128	C	IEA
1306120at2759	GO:0048240	P	IEA
1306120at2759	GO:0061891	F	IEA
1306120at2759	GO:0097228	C	IEA
220278at2759	GO:0001933	P	IMP
220278at2759	GO:0005739	C	IDA
220278at2759	GO:0006740	P	IMP
220278at2759	GO:0010918	P	IMP
220278at2759	GO:0032364	P	IMP
220278at2759	GO:0033273	P	IEP
220278at2759	GO:0043066	P	IMP
220278at2759	GO:0045454	P	IMP
220278at2759	GO:0050661	F	ISO
220278at2759	GO:0072593	P	ISO
220278at2759	GO:0098869	P	IMP
220278at2759	GO:1903285	P	IMP
7189at2759	GO:0000124	C	IBA
7189at2759	GO:0003712	F	IBA
7189at2759	GO:0006281	P	IBA
7189at2759	GO:0006355	P	IBA
7189at2759	GO:0035267	C	IBA
1189095at2759	GO:0005515	F	IPI
1189095at2759	GO:0005829	C	TAS
1276527at2759	GO:0005829	C	IEA
1295758at2759	GO:0003678	F	IEA
1295758at2759	GO:0032508	P	IEA
1320977at2759	GO:0045087	P	HEP
1404665at2759	GO:0000226	P	IEA
1404665at2759	GO:0007346	P	IEA
1404665at2759	GO:0043524	P	IEA
1404665at2759	GO:0061178	P	IEA
1404665at2759	GO:0061469	P	IEA
1541869at2759	GO:0034641	P	IEA
1541869at2759	GO:0043170	P	IEA
1541869at2759	GO:0044238	P	IEA
1576404at2759	GO:0005739	C	IEA
1576404at2759	GO:0016607	C	IEA
1576404at2759	GO:0071007	C	IEA
1576404at2759	GO:0071013	C	IEA
1612032at2759	GO:0005199	F	IEA
1612032at2759	GO:0009277	C	IEA
1612032at2759	GO:0031505	P	IEA
257031at2759	GO:0042700	P	ISS
257031at2759	GO:0071373	P	ISS
338303at2759	GO:0000166	F	IEA
338303at2759	GO:0005525	F	IEA
338303at2759	GO:0005634	C	IEA
338303at2759	GO:0005730	C	IEA
363361at2759	GO:0045490	P	IDA
363361at2759	GO:0046575	F	IDA
47111at2759	GO:0003883	F	IEA
47111at2759	GO:0006221	P	IEA
506757at2759	GO:0000166	F	IEA
506757at2759	GO:0004383	F	IEA
506757at2759	GO:0004674	F	IEA
506757at2759	GO:0006182	P	IEA
506757at2759	GO:0009190	P	IEA
506757at2759	GO:0016020	C	IEA
506757at2759	GO:0016021	C	IEA
506757at2759	GO:0035556	P	IEA
734341at2759	GO:0019904	F	IEA
734341at2759	GO:0033615	P	IEA
750855at2759	GO:0001996	P	IBA
750855at2759	GO:0004940	F	IBA
750855at2759	GO:0005085	F	ISS
750855at2759	GO:0005769	C	IEA
750855at2759	GO:0043547	P	ISS
750855at2759	GO:0045187	P	ISS
877394at2759	GO:0005759	C	IEA
877394at2759	GO:0006289	P	IEA
877394at2759	GO:0006302	P	IEA
877394at2759	GO:0030491	P	IEA
877394at2759	GO:0043504	P	IEA
898782at2759	GO:0016020	C	IEA
898782at2759	GO:0016021	C	IEA
1055775at2759	GO:0009416	P	IBA
1055775at2759	GO:0009507	C	IEA
1055775at2759	GO:0009522	C	IEA
1055775at2759	GO:0009523	C	IEA
1055775at2759	GO:0009535	C	IEA
1055775at2759	GO:0009579	C	IEA
1055775at2759	GO:0009768	P	IBA
1055775at2759	GO:0016168	F	IEA
1055775at2759	GO:0018298	P	IEA
1076228at2759	GO:0001604	F	IEA
1108845at2759	GO:0000502	C	IEA
1337630at2759	GO:0016442	C	IEA
1337630at2759	GO:0019904	F	IEA
1337630at2759	GO:0032720	P	IEA
1337630at2759	GO:0035197	F	IEA
1337630at2759	GO:0038061	P	IEA
1337630at2759	GO:0048471	C	IEA
1337630at2759	GO:0070062	C	IEA
1337630at2759	GO:0070578	C	IEA
1337630at2759	GO:0070883	F	IEA
1546666at2759	GO:0004553	F	IEA
1546666at2759	GO:0005975	P	IEA
1622159at2759	GO:0006261	P	ISS
307186at2759	GO:0003723	F	IBA
496522at2759	GO:0004672	F	IBA
496522at2759	GO:0005886	C	IBA
496522at2759	GO:0046777	P	IBA
54215at2759	GO:0000976	F	ISO
54215at2759	GO:0005515	F	IPI
54215at2759	GO:0005654	C	ISO
54215at2759	GO:0005730	C	ISO
54215at2759	GO:0005737	C	ISO
54215at2759	GO:0005813	C	ISO
54215at2759	GO:0006325	P	IDA
54215at2759	GO:0007051	P	ISO
54215at2759	GO:0007098	P	ISO
54215at2759	GO:0016575	P	ISO
54215at2759	GO:0016581	C	ISO
54215at2759	GO:0016605	C	ISO
54215at2759	GO:0034451	C	ISO
737804at2759	GO:0005887	C	IBA
737804at2759	GO:0038023	F	IBA
982312at2759	GO:0000978	F	IBA
982312at2759	GO:0000981	F	IBA
982312at2759	GO:0006357	P	IBA
1117127at2759	GO:0005246	F	IEA
1117127at2759	GO:0019226	P	IEA
1117127at2759	GO:0098962	P	IEA
1117127at2759	GO:1990454	C	IEA
1117127at2759	GO:2000311	P	IEA
113775at2759	GO:0003008	P	IEA
113775at2759	GO:0004930	F	IEA
113775at2759	GO:0004984	F	IBA
113775at2759	GO:0005549	F	IBA
113775at2759	GO:0005886	C	IEA
113775at2759	GO:0007165	P	IEA
113775at2759	GO:0007186	P	IEA
113775at2759	GO:0016021	C	IBA
113775at2759	GO:0038023	F	IEA
113775at2759	GO:0050911	P	IBA
1593621at2759	GO:0005634	C	IEA
1593621at2759	GO:0005737	C	IEA
1593621at2759	GO:0005829	C	IEA
1593621at2759	GO:0034719	C	IEA
47111at2759	GO:0043292	C	IEA
527862at2759	GO:0004043	F	IEA
527862at2759	GO:0008652	P	IEA
527862at2759	GO:0009085	P	IEA
527862at2759	GO:0019878	P	IEA
617388at2759	GO:0016905	F	IEA
754103at2759	GO:0060077	C	IEA
792708at2759	GO:0016746	F	IEA
1352540at2759	GO:0003906	F	IEA
1352540at2759	GO:0004528	F	IEA
1352540at2759	GO:0008311	F	IEA
1622159at2759	GO:0006261	P	IEA
1622159at2759	GO:0008622	C	IEA
1622159at2759	GO:0140672	C	IEA
203278at2759	GO:0005739	C	IEA
203278at2759	GO:0005743	C	IEA
203278at2759	GO:0005747	C	IEA
203278at2759	GO:0070469	C	IEA
204282at2759	GO:0005829	C	TAS
204282at2759	GO:0006935	P	IEA
204282at2759	GO:0016307	F	NAS
204282at2759	GO:0019898	C	ISS
204282at2759	GO:0044788	P	IMP
356648at2759	GO:0050656	F	IEA
370022at2759	GO:0016319	P	IEA
392369at2759	GO:0016020	C	IEA
392369at2759	GO:0016021	C	IEA
395194at2759	GO:0008381	F	ISO
395194at2759	GO:0015629	C	IEA
395194at2759	GO:1990760	F	ISO
657777at2759	GO:0000041	P	IEA
657777at2759	GO:0046915	F	IEA
734341at2759	GO:0005739	C	IBA
754103at2759	GO:0016491	F	IEA
754103at2759	GO:0050660	F	IEA
754103at2759	GO:0071949	F	IEA
792708at2759	GO:0031248	C	IEA
834258at2759	GO:0004604	F	IBA
834258at2759	GO:0019379	P	IBA
877394at2759	GO:0000228	C	ISS
877394at2759	GO:0000724	P	ISS
877394at2759	GO:0000730	P	ISS
877394at2759	GO:0002769	P	IBA
877394at2759	GO:0003690	F	ISS
877394at2759	GO:0003697	F	ISS
877394at2759	GO:0005634	C	ISS
877394at2759	GO:0005694	C	ISS
877394at2759	GO:0005737	C	ISS
877394at2759	GO:0005815	C	IEA
877394at2759	GO:0005856	C	IEA
877394at2759	GO:0006974	P	ISS
877394at2759	GO:0009897	C	IBA
877394at2759	GO:0010569	P	ISS
877394at2759	GO:0017116	F	ISS
877394at2759	GO:0019903	F	IBA
877394at2759	GO:0036297	P	ISS
877394at2759	GO:0048471	C	ISS
877394at2759	GO:0071479	P	ISS
877394at2759	GO:0072757	P	ISS
877394at2759	GO:2000272	P	IBA
121113at2759	GO:0004674	F	IEA
121113at2759	GO:0004712	F	IEA
121113at2759	GO:0005515	F	IPI
121113at2759	GO:0009960	P	IMP
121113at2759	GO:0106310	F	IEA
1370304at2759	GO:0004596	F	IEA
1370304at2759	GO:0006474	P	IEA
1370304at2759	GO:0016236	P	IEA
496522at2759	GO:0016301	F	IEA
496522at2759	GO:0016310	P	IEA
727365at2759	GO:0003824	F	IEA
727365at2759	GO:0004553	F	IEA
727365at2759	GO:0005975	P	IEA
727365at2759	GO:0008152	P	IEA
727365at2759	GO:0016787	F	IEA
727365at2759	GO:0016798	F	IEA
727365at2759	GO:0030246	F	IEA
754103at2759	GO:0030424	C	IEA
754103at2759	GO:0030425	C	IEA
754103at2759	GO:0097112	P	IEA
871849at2759	GO:0005739	C	IBA
1080991at2759	GO:0004109	F	IBA
1080991at2759	GO:0006782	P	IBA
1388419at2759	GO:0005509	F	IEA
1388419at2759	GO:0005743	C	IEA
1388419at2759	GO:0046872	F	IEA
1471232at2759	GO:0000785	C	IEA
1471232at2759	GO:0003682	F	IBA
1471232at2759	GO:0005654	C	IEA
1471232at2759	GO:0043231	C	IEA
1471232at2759	GO:0043240	C	IBA
1471232at2759	GO:0071821	C	IEA
1485791at2759	GO:0000266	P	IEA
1485791at2759	GO:0007005	P	IEA
1485791at2759	GO:0009060	P	IEA
1495685at2759	GO:0003735	F	IBA
1495685at2759	GO:0005739	C	IEA
1495685at2759	GO:0005761	C	ISO
1495685at2759	GO:0005762	C	IBA
1495685at2759	GO:0032543	P	IBA
156081at2759	GO:0005634	C	IEA
156081at2759	GO:0005739	C	IEA
156081at2759	GO:0010629	P	IEA
156081at2759	GO:0010884	P	IEA
156081at2759	GO:0010906	P	IEA
156081at2759	GO:0031667	P	IEA
156081at2759	GO:0031999	P	IEA
156081at2759	GO:0043086	P	IEA
156081at2759	GO:0046322	P	IEA
156081at2759	GO:0050995	P	IEA
156081at2759	GO:0060421	P	IEA
156081at2759	GO:0097009	P	IEA
1584810at2759	GO:0071208	F	IEA
36742at2759	GO:0005737	C	IEA
7189at2759	GO:0051171	P	IEA
7189at2759	GO:0080090	P	IEA
767446at2759	GO:0001772	C	IEA
767446at2759	GO:0001954	P	IEA
767446at2759	GO:0002821	P	IEA
767446at2759	GO:0005737	C	IBA
767446at2759	GO:0005886	C	IBA
767446at2759	GO:0005911	C	IEA
767446at2759	GO:0019901	F	IEA
767446at2759	GO:0019903	F	IEA
767446at2759	GO:0033625	P	IEA
767446at2759	GO:0033634	P	IEA
767446at2759	GO:0034116	P	IEA
767446at2759	GO:0042101	C	IEA
767446at2759	GO:0042169	F	IEA
767446at2759	GO:0044853	C	IEA
767446at2759	GO:0045785	P	IEA
767446at2759	GO:0045893	P	IEA
767446at2759	GO:0045944	P	IEA
767446at2759	GO:0050852	P	IEA
767446at2759	GO:0072659	P	IEA
767446at2759	GO:1903039	P	IEA
1117127at2759	GO:0005246	F	IDA
1117127at2759	GO:0005886	C	TAS
1117127at2759	GO:0005887	C	TAS
1117127at2759	GO:0009986	C	IEA
1117127at2759	GO:0014069	C	IEA
1117127at2759	GO:0030666	C	TAS
1117127at2759	GO:0035255	F	IEA
1117127at2759	GO:0042220	P	IEA
1117127at2759	GO:0044297	C	IEA
1117127at2759	GO:1990454	C	IDA
1117127at2759	GO:2000969	P	IEA
1169941at2759	GO:0005759	C	IEA
1169941at2759	GO:0034246	F	IEA
1169941at2759	GO:0042645	C	IEA
1353361at2759	GO:0016021	C	IEA
1422450at2759	GO:0004839	F	IEA
1422450at2759	GO:0009266	P	IEA
1422450at2759	GO:0009651	P	IEA
1422450at2759	GO:0009737	P	IEA
1422450at2759	GO:0016746	F	IEA
1471232at2759	GO:0003682	F	IEA
204282at2759	GO:0000003	P	IEA
204282at2759	GO:0002119	P	IEA
204282at2759	GO:0005640	C	IEA
204282at2759	GO:0006998	P	IEA
204282at2759	GO:0008340	P	IEA
204282at2759	GO:0030100	P	IEA
204282at2759	GO:0042395	P	IEA
204282at2759	GO:0050708	P	IEA
204282at2759	GO:0051036	P	IEA
204282at2759	GO:0061365	P	IEA
204282at2759	GO:0090386	P	IEA
204282at2759	GO:1901076	P	IEA
80000at2759	GO:0003712	F	IDA
80000at2759	GO:0005634	C	IDA
80000at2759	GO:0006355	P	IBA
80000at2759	GO:0006970	P	IMP
80000at2759	GO:0009734	P	IMP
80000at2759	GO:0009738	P	IDA
80000at2759	GO:0010091	P	IMP
80000at2759	GO:0010104	P	IMP
80000at2759	GO:0016592	C	IDA
80000at2759	GO:0032922	P	IMP
80000at2759	GO:0045944	P	IDA
80000at2759	GO:0048364	P	IGI
80000at2759	GO:0048586	P	IMP
80000at2759	GO:1901672	P	IMP
80000at2759	GO:1902066	P	IGI
80000at2759	GO:1905499	P	IMP
80000at2759	GO:2000022	P	IMP
80000at2759	GO:2001009	P	IGI
80000at2759	GO:2001011	P	IMP
812306at2759	GO:0005515	F	IPI
870903at2759	GO:0005471	F	IDA
870903at2759	GO:0005783	C	IEA
870903at2759	GO:0005789	C	IDA
870903at2759	GO:0048316	P	IMP
870903at2759	GO:0048364	P	IMP
870903at2759	GO:0048367	P	IMP
870903at2759	GO:0051503	P	IDA
877394at2759	GO:0090304	P	IEA
924307at2759	GO:0005737	C	IDA
924307at2759	GO:0005886	C	ISO
924307at2759	GO:0019722	P	NAS
924307at2759	GO:0030424	C	IEA
924307at2759	GO:0030425	C	IEA
924307at2759	GO:0031687	F	ISO
924307at2759	GO:0031802	F	ISO
924307at2759	GO:0042984	P	IBA
924307at2759	GO:0042995	C	IEA
924307at2759	GO:0060168	P	ISO
924307at2759	GO:0070374	P	ISO
924307at2759	GO:1900451	P	ISO
924307at2759	GO:1904021	P	ISO
924307at2759	GO:1905477	P	ISO
1039292at2759	GO:0004930	F	IBA
1039292at2759	GO:0007186	P	IBA
1117127at2759	GO:0007528	P	IEA
1117127at2759	GO:0042391	P	IEA
1117127at2759	GO:0050877	P	IEA
1117127at2759	GO:0051899	P	IEA
1117127at2759	GO:0060081	P	IEA
1117127at2759	GO:0098686	C	IEA
1117127at2759	GO:0099072	P	IEA
257031at2759	GO:0001541	P	IEA
257031at2759	GO:0005887	C	IEA
257031at2759	GO:0007190	P	IEA
257031at2759	GO:0007200	P	IEA
257031at2759	GO:0007283	P	IEA
257031at2759	GO:0008584	P	IEA
257031at2759	GO:0008585	P	IEA
257031at2759	GO:0022602	P	IEA
257031at2759	GO:0032962	P	IEA
257031at2759	GO:0035472	F	IEA
257031at2759	GO:0038106	F	IEA
257031at2759	GO:0046544	P	IEA
257031at2759	GO:0060065	P	IEA
257031at2759	GO:0071371	P	IEA
257031at2759	GO:0072520	P	IEA
257031at2759	GO:0090030	P	IEA
434252at2759	GO:0000981	F	IBA
434252at2759	GO:0000987	F	IBA
434252at2759	GO:0005634	C	IBA
434252at2759	GO:0042594	P	IBA
434252at2759	GO:0043619	P	IBA
944155at2759	GO:0005881	C	IEA
944155at2759	GO:0042802	F	IEA
982312at2759	GO:0001650	C	IEA
982312at2759	GO:0005730	C	IEA
982312at2759	GO:0043231	C	IEA
982312at2759	GO:1990837	F	IEA
1059849at2759	GO:0042802	F	IEA
1059849at2759	GO:0042803	F	IEA
1059849at2759	GO:1990830	P	IEA
1227965at2759	GO:0016020	C	IEA
1227965at2759	GO:0016021	C	IEA
1250566at2759	GO:0009617	P	IEA
1250566at2759	GO:0010637	P	IEA
1250566at2759	GO:0010821	P	IEA
1250566at2759	GO:0014069	C	IEA
1250566at2759	GO:0031307	C	IEA
1250566at2759	GO:0031966	C	IEA
1250566at2759	GO:0043068	P	IEA
1250566at2759	GO:0043243	P	IEA
1250566at2759	GO:0043653	P	IEA
1250566at2759	GO:0045837	P	IEA
1250566at2759	GO:0046902	P	IEA
1250566at2759	GO:0050873	P	IEA
1250566at2759	GO:0051020	F	IEA
1250566at2759	GO:0071260	P	IEA
1250566at2759	GO:0071279	P	IEA
1250566at2759	GO:0072593	P	IEA
1250566at2759	GO:0090141	P	IEA
1250566at2759	GO:0090200	P	IEA
